"","Type","LONGITUDE","LATITUDE"
"682","crash ",-87.806597165,41.937917398
"683","crash ",-87.806591369,41.937741193
"684","crash ",-87.806578524,41.9373304
"685","crash ",-87.806560475,41.936859269
"686","crash ",-87.806547183,41.936448503
"687","crash ",-87.806532736,41.93606584
"688","crash ",-87.806474035,41.934446556
"689","crash ",-87.806453243,41.933837961
"690","crash ",-87.806432924,41.933219037
"691","crash ",-87.806406019,41.937890402
"692","crash ",-87.806380095,41.931719212
"693","crash ",-87.806368812,41.954168489
"694","crash ",-87.806366763,41.931339545
"695","crash ",-87.806351305,41.930905699
"696","crash ",-87.806346839,41.938110828
"697","crash ",-87.806345291,41.930744417
"698","crash ",-87.806345291,41.930744417
"699","crash ",-87.806332898,41.930413036
"700","crash ",-87.806320201,41.930078654
"701","crash ",-87.806316162,41.929912844
"702","crash ",-87.806298075,41.996540201
"703","crash ",-87.806280071,41.928883327
"704","crash ",-87.806280071,41.928883327
"705","crash ",-87.806280071,41.928883327
"706","crash ",-87.806280071,41.928883327
"707","crash ",-87.806246035,41.927927019
"708","crash ",-87.806241859,41.927814587
"709","crash ",-87.806198834,41.952208348
"710","crash ",-87.806192414,41.923884974
"711","crash ",-87.806192414,41.923884974
"712","crash ",-87.806180534,41.997891581
"713","crash ",-87.806121798,41.924447812
"714","crash ",-87.806107432,41.923987119
"715","crash ",-87.806107432,41.923987119
"716","crash ",-87.806107432,41.923987119
"717","crash ",-87.806107432,41.923987119
"718","crash ",-87.80608222,41.968387364
"719","crash ",-87.80607889,41.923105515
"720","crash ",-87.806068609,41.922723339
"721","crash ",-87.806057298,41.973759862
"722","crash ",-87.806047723,41.922112857
"723","crash ",-87.806017397,41.921137371
"724","crash ",-87.806017397,41.921137371
"725","crash ",-87.806014371,41.98530587
"726","crash ",-87.80601316,41.952656102
"727","crash ",-87.806009703,41.938115789
"728","crash ",-87.805983207,41.979237737
"729","crash ",-87.805970644,41.919709752
"730","crash ",-87.805964642,41.975612445
"731","crash ",-87.805950982,41.919084179
"732","crash ",-87.805925383,41.938117032
"733","crash ",-87.805920755,41.918117204
"734","crash ",-87.805902682,41.95215796
"735","crash ",-87.805840212,41.945394565
"736","crash ",-87.805831405,41.915305945
"737","crash ",-87.805762832,41.913137273
"738","crash ",-87.805760862,41.916082585
"739","crash ",-87.805718988,41.911820493
"740","crash ",-87.805718988,41.911820493
"741","crash ",-87.805718988,41.911820493
"742","crash ",-87.805717124,41.945397014
"743","crash ",-87.805712038,41.980955784
"744","crash ",-87.805709288,41.945177559
"745","crash ",-87.805707263,41.911480305
"746","crash ",-87.805682715,41.910800319
"747","crash ",-87.805682715,41.910800319
"748","crash ",-87.805682715,41.910800319
"749","crash ",-87.805660976,41.90895167
"750","crash ",-87.805624406,41.92402118
"751","crash ",-87.805624406,41.92402118
"752","crash ",-87.805624406,41.92402118
"753","crash ",-87.805624406,41.92402118
"754","crash ",-87.805624406,41.92402118
"755","crash ",-87.80562382,41.909632589
"756","crash ",-87.805619219,41.914255191
"757","crash ",-87.805574419,41.943844424
"758","crash ",-87.805503749,41.938123153
"759","crash ",-87.805464822,41.947001387
"760","crash ",-87.80537987,41.938124891
"761","crash ",-87.805321374,41.94540489
"762","crash ",-87.805175101,41.984193169
"763","crash ",-87.805104509,41.930173121
"764","crash ",-87.805097454,41.995825245
"765","crash ",-87.805019789,41.997683754
"766","crash ",-87.804920212,41.972435456
"767","crash ",-87.804907334,41.950870904
"768","crash ",-87.804854423,41.949545135
"769","crash ",-87.80484606,41.945413422
"770","crash ",-87.804765312,41.947215245
"771","crash ",-87.804758455,41.98051977
"772","crash ",-87.804754572,41.919756995
"773","crash ",-87.804754572,41.919756995
"774","crash ",-87.80469865,41.937917669
"775","crash ",-87.804673875,41.975623707
"776","crash ",-87.804654383,41.938138135
"777","crash ",-87.80456226,41.924771625
"778","crash ",-87.804531585,41.927039892
"779","crash ",-87.804462045,41.92384172
"780","crash ",-87.804438523,41.919929257
"781","crash ",-87.804402644,41.925230489
"782","crash ",-87.804362841,41.90898946
"783","crash ",-87.804319903,41.94520755
"784","crash ",-87.804281708,41.908991821
"785","crash ",-87.804278737,41.923813122
"786","crash ",-87.804255483,41.938141893
"787","crash ",-87.804210552,41.922127581
"788","crash ",-87.80413857,41.995533881
"789","crash ",-87.804115135,41.930890145
"790","crash ",-87.804046378,41.997753448
"791","crash ",-87.803995386,41.937925306
"792","crash ",-87.803920563,41.912817195
"793","crash ",-87.803876939,41.934520656
"794","crash ",-87.803766855,41.928861322
"795","crash ",-87.803704508,41.975631834
"796","crash ",-87.80366719,41.916107728
"797","crash ",-87.80364991,41.982892848
"798","crash ",-87.803605355,41.923483816
"799","crash ",-87.803527138,41.969838666
"800","crash ",-87.803490921,41.980243942
"801","crash ",-87.803458228,41.945423244
"802","crash ",-87.80342855,41.975634477
"803","crash ",-87.80338228,41.948862105
"804","crash ",-87.803236125,41.938157976
"805","crash ",-87.80316138,41.937939252
"806","crash ",-87.802992071,41.988181358
"807","crash ",-87.802986027,41.997355512
"808","crash ",-87.802953201,41.939827909
"809","crash ",-87.802925262,41.993798065
"810","crash ",-87.802914574,41.95264116
"811","crash ",-87.802846973,41.916334873
"812","crash ",-87.802745071,41.924203299
"813","crash ",-87.802739692,41.924044715
"814","crash ",-87.802722212,41.923568661
"815","crash ",-87.802667791,41.923651269
"816","crash ",-87.802634423,41.920859287
"817","crash ",-87.802539681,41.980039794
"818","crash ",-87.802530208,41.937947664
"819","crash ",-87.802424383,41.923484942
"820","crash ",-87.802337769,41.979993353
"821","crash ",-87.802320776,41.910839413
"822","crash ",-87.802281124,41.937951662
"823","crash ",-87.802257404,41.99419665
"824","crash ",-87.802233093,41.92343444
"825","crash ",-87.802205389,41.98027354
"826","crash ",-87.802148267,41.994342982
"827","crash ",-87.802067548,41.909044485
"828","crash ",-87.801939003,41.93069897
"829","crash ",-87.801806894,41.997396704
"830","crash ",-87.801611537,41.992719617
"831","crash ",-87.801522138,41.793836409
"832","crash ",-87.801480903,41.909048562
"833","crash ",-87.801468308,41.794851666
"834","crash ",-87.80146255,41.795409257
"835","crash ",-87.801459671,41.795688053
"836","crash ",-87.801459671,41.795688053
"837","crash ",-87.801459671,41.795688053
"838","crash ",-87.801452003,41.937964445
"839","crash ",-87.801443321,41.793966681
"840","crash ",-87.801442112,41.793922946
"841","crash ",-87.80140184,41.79256532
"842","crash ",-87.801385835,41.792051254
"843","crash ",-87.801385835,41.792051254
"844","crash ",-87.801379568,41.791831765
"845","crash ",-87.801377799,41.791852065
"846","crash ",-87.801377799,41.791852065
"847","crash ",-87.801377799,41.791852065
"848","crash ",-87.801377799,41.791852065
"849","crash ",-87.801377799,41.791852065
"850","crash ",-87.801377799,41.791852065
"851","crash ",-87.801377799,41.791852065
"852","crash ",-87.801373067,41.791731603
"853","crash ",-87.801334591,41.945484794
"854","crash ",-87.801317468,41.790079016
"855","crash ",-87.801307643,41.98071456
"856","crash ",-87.801300395,41.790043969
"857","crash ",-87.801300395,41.790043969
"858","crash ",-87.801300395,41.790043969
"859","crash ",-87.801300395,41.790043969
"860","crash ",-87.801300395,41.790043969
"861","crash ",-87.801300395,41.790043969
"862","crash ",-87.801290292,41.789760737
"863","crash ",-87.801290173,41.938185739
"864","crash ",-87.801290173,41.938185739
"865","crash ",-87.801285947,41.937966228
"866","crash ",-87.801285823,41.789647326
"867","crash ",-87.801285823,41.789647326
"868","crash ",-87.801274662,41.982793542
"869","crash ",-87.801243588,41.923660033
"870","crash ",-87.801242031,41.942475497
"871","crash ",-87.801216148,41.791834378
"872","crash ",-87.80120003,41.952857107
"873","crash ",-87.801199018,41.952637575
"874","crash ",-87.801129069,41.979737217
"875","crash ",-87.801107263,41.78557002
"876","crash ",-87.80110066,41.785416203
"877","crash ",-87.801097996,41.785354125
"878","crash ",-87.801090772,41.794064543
"879","crash ",-87.801090772,41.794064543
"880","crash ",-87.801090772,41.794064543
"881","crash ",-87.801071264,41.7847332
"882","crash ",-87.801067601,41.784644173
"883","crash ",-87.801062172,41.784512246
"884","crash ",-87.801058993,41.792056479
"885","crash ",-87.801058993,41.792056479
"886","crash ",-87.801058993,41.792056479
"887","crash ",-87.800991761,41.97970722
"888","crash ",-87.800985756,41.782729879
"889","crash ",-87.800985756,41.782729879
"890","crash ",-87.800889308,41.791839603
"891","crash ",-87.800852338,41.779054169
"892","crash ",-87.800840738,41.777404088
"893","crash ",-87.800840738,41.777404088
"894","crash ",-87.800830212,41.923663065
"895","crash ",-87.800827392,41.92344354
"896","crash ",-87.800823309,41.777184936
"897","crash ",-87.800804105,41.948195809
"898","crash ",-87.800798659,41.929828324
"899","crash ",-87.800768668,41.777504464
"900","crash ",-87.800768668,41.777504464
"901","crash ",-87.800749629,41.777261773
"902","crash ",-87.800749629,41.777261773
"903","crash ",-87.800732886,41.776646965
"904","crash ",-87.800661521,41.979635986
"905","crash ",-87.80062685,41.993438491
"906","crash ",-87.800585089,41.913990242
"907","crash ",-87.800530287,41.938197302
"908","crash ",-87.800459574,41.919305082
"909","crash ",-87.800457493,41.945282219
"910","crash ",-87.800453061,41.930713454
"911","crash ",-87.800325576,41.792063913
"912","crash ",-87.800325576,41.792063913
"913","crash ",-87.800323679,41.909061558
"914","crash ",-87.800265947,41.777205107
"915","crash ",-87.800265047,41.94528538
"916","crash ",-87.800251338,41.923448127
"917","crash ",-87.800244708,41.909062153
"918","crash ",-87.800242235,41.930935481
"919","crash ",-87.800198887,41.792067214
"920","crash ",-87.800198887,41.792067214
"921","crash ",-87.800094422,41.923449548
"922","crash ",-87.80005474,41.990899166
"923","crash ",-87.800019548,41.92366978
"924","crash ",-87.800019548,41.92366978
"925","crash ",-87.800019548,41.92366978
"926","crash ",-87.799876712,41.975662446
"927","crash ",-87.799840623,41.980070257
"928","crash ",-87.799824016,41.994230524
"929","crash ",-87.799614754,41.940015832
"930","crash ",-87.799595974,41.930943088
"931","crash ",-87.799586762,41.792083221
"932","crash ",-87.79947671,41.909074331
"933","crash ",-87.799342441,41.940636917
"934","crash ",-87.799336412,41.940469228
"935","crash ",-87.799326863,41.938215899
"936","crash ",-87.799232171,41.930727936
"937","crash ",-87.799218013,41.777429331
"938","crash ",-87.799190062,41.992307292
"939","crash ",-87.79900315,41.992476856
"940","crash ",-87.79899945,41.923677952
"941","crash ",-87.798954482,41.996867114
"942","crash ",-87.798846421,41.923679253
"943","crash ",-87.798846421,41.923679253
"944","crash ",-87.79882325,41.952035085
"945","crash ",-87.798786743,41.909082403
"946","crash ",-87.798768719,41.923888438
"947","crash ",-87.798767145,41.952852981
"948","crash ",-87.798709921,41.97139853
"949","crash ",-87.798684056,41.948574263
"950","crash ",-87.798483179,41.77723196
"951","crash ",-87.798467283,41.979170017
"952","crash ",-87.798463033,41.943165293
"953","crash ",-87.798284401,41.777305473
"954","crash ",-87.79825334,41.776562775
"955","crash ",-87.79819693,41.938231402
"956","crash ",-87.79819693,41.938231402
"957","crash ",-87.798192017,41.938011899
"958","crash ",-87.798124282,41.932760342
"959","crash ",-87.798068421,41.938013441
"960","crash ",-87.798025759,41.991609476
"961","crash ",-87.798025759,41.991609476
"962","crash ",-87.798025759,41.991609476
"963","crash ",-87.798000751,41.958167889
"964","crash ",-87.797990182,41.938014417
"965","crash ",-87.797828119,41.923724384
"966","crash ",-87.797795382,41.792135545
"967","crash ",-87.797773171,41.930743858
"968","crash ",-87.797760348,41.938237376
"969","crash ",-87.797760348,41.938237376
"970","crash ",-87.797751944,41.957086814
"971","crash ",-87.797668624,41.792139959
"972","crash ",-87.797668624,41.792139959
"973","crash ",-87.797654988,41.791920657
"974","crash ",-87.797608671,41.990455241
"975","crash ",-87.79757472,41.958199607
"976","crash ",-87.797570946,41.956439869
"977","crash ",-87.797569223,41.958375514
"978","crash ",-87.797567915,41.958329416
"979","crash ",-87.797567915,41.958329416
"980","crash ",-87.797567284,41.791923712
"981","crash ",-87.797542551,41.952633514
"982","crash ",-87.797524893,41.914546068
"983","crash ",-87.797494918,41.94917485
"984","crash ",-87.797421163,41.952633283
"985","crash ",-87.797362298,41.909307549
"986","crash ",-87.797338071,41.945341545
"987","crash ",-87.797305943,41.930970358
"988","crash ",-87.797285193,41.925510534
"989","crash ",-87.797251005,41.978910489
"990","crash ",-87.797238538,41.952633742
"991","crash ",-87.797210893,41.923277002
"992","crash ",-87.797128656,41.938028039
"993","crash ",-87.797128414,41.940051347
"994","crash ",-87.797116769,41.941901992
"995","crash ",-87.797103062,41.923473824
"996","crash ",-87.797096567,41.939189544
"997","crash ",-87.79706362,41.943514016
"998","crash ",-87.797051736,41.938029004
"999","crash ",-87.797045306,41.923693779
"1000","crash ",-87.797023961,41.999133698
"1001","crash ",-87.796911853,41.930975671
"1002","crash ",-87.796911853,41.930975671
"1003","crash ",-87.796877571,41.792162911
"1004","crash ",-87.796852879,41.954855153
"1005","crash ",-87.796718421,41.990857965
"1006","crash ",-87.796702784,41.798879163
"1007","crash ",-87.796688393,41.926060658
"1008","crash ",-87.7966343,41.923696843
"1009","crash ",-87.796621155,41.923902742
"1010","crash ",-87.796535076,41.790177479
"1011","crash ",-87.796525108,41.792171417
"1012","crash ",-87.796525108,41.792171417
"1013","crash ",-87.79648995,41.958892862
"1014","crash ",-87.796423505,41.952846611
"1015","crash ",-87.796400628,41.792173895
"1016","crash ",-87.796400628,41.792173895
"1017","crash ",-87.796400628,41.792173895
"1018","crash ",-87.796392828,41.791954434
"1019","crash ",-87.796361757,41.958954205
"1020","crash ",-87.796353406,41.932803583
"1021","crash ",-87.796334144,41.952852245
"1022","crash ",-87.796334144,41.952852245
"1023","crash ",-87.796334144,41.952852245
"1024","crash ",-87.796334144,41.952852245
"1025","crash ",-87.796334144,41.952852245
"1026","crash ",-87.796292292,41.791573184
"1027","crash ",-87.796288422,41.978707224
"1028","crash ",-87.796277322,41.949015313
"1029","crash ",-87.796249595,41.912736019
"1030","crash ",-87.79620689,41.978918159
"1031","crash ",-87.796198367,41.949218129
"1032","crash ",-87.796137876,41.945566436
"1033","crash ",-87.796125814,41.947401318
"1034","crash ",-87.79612303,41.952685927
"1035","crash ",-87.796096747,41.777517617
"1036","crash ",-87.796096747,41.777517617
"1037","crash ",-87.796092407,41.93804223
"1038","crash ",-87.796066298,41.94373407
"1039","crash ",-87.796051711,41.94558764
"1040","crash ",-87.796051711,41.94558764
"1041","crash ",-87.796024029,41.942753469
"1042","crash ",-87.795978023,41.943754247
"1043","crash ",-87.795978023,41.943754247
"1044","crash ",-87.795963236,41.948531543
"1045","crash ",-87.795943146,41.773888595
"1046","crash ",-87.795867554,41.946152282
"1047","crash ",-87.795851671,41.94559181
"1048","crash ",-87.795835745,41.945391185
"1049","crash ",-87.795835745,41.945391185
"1050","crash ",-87.795820141,41.944992068
"1051","crash ",-87.795808468,41.792185598
"1052","crash ",-87.795795508,41.986110306
"1053","crash ",-87.795789946,41.936436553
"1054","crash ",-87.795784746,41.936254944
"1055","crash ",-87.795764948,41.943556791
"1056","crash ",-87.795761499,41.938266954
"1057","crash ",-87.795761499,41.938266954
"1058","crash ",-87.795754662,41.93804748
"1059","crash ",-87.795730988,41.934615062
"1060","crash ",-87.795693225,41.95264371
"1061","crash ",-87.795691883,41.923485071
"1062","crash ",-87.795685082,41.909124497
"1063","crash ",-87.795674233,41.93279222
"1064","crash ",-87.795560025,41.929150184
"1065","crash ",-87.795552693,41.938251629
"1066","crash ",-87.79553229,41.937622053
"1067","crash ",-87.795528857,41.930992558
"1068","crash ",-87.795507026,41.927440817
"1069","crash ",-87.795503896,41.927327675
"1070","crash ",-87.795482102,41.795760121
"1071","crash ",-87.795455169,41.923487287
"1072","crash ",-87.795448423,41.925505956
"1073","crash ",-87.795448423,41.925505956
"1074","crash ",-87.79544207,41.925323973
"1075","crash ",-87.7954045,41.924082197
"1076","crash ",-87.795397497,41.959414713
"1077","crash ",-87.79537761,41.791974507
