"","POSTED_SPEED_LIMIT","STREET_NAME","LATITUDE","LONGITUDE","Type","regions","distances"
"4834",30,"WESTERN AVE",41.947947324,-87.688440434,"crash","027","0.2"
"4835",30,"COLUMBUS DR",41.884465057,-87.620789128,"crash","124","0.6"
"4836",30,"WENTWORTH AVE",41.828172834,-87.631296033,"crash","117","2.1"
"4837",30,"WELLS ST",41.794199485,-87.631925482,"crash","146","2"
"4838",30,"ONTARIO ST",41.893257185,-87.62234986,"crash","125","0.4"
"4839",30,"SOUTH CHICAGO AVE",41.744269872,-87.575319723,"crash","145","0.8"
"4840",30,"JACKSON BLVD",41.876983788,-87.742823734,"crash","160","2.1"
"4841",30,"DAMEN AVE",41.844511469,-87.675788039,"crash","144","1.2"
"4842",30,"JEFFERY BLVD",41.766759863,-87.576462602,"crash","101","0.7"
"4843",30,"ASHLAND AVE",41.739338976,-87.663300981,"crash","168","0.2"
"4844",30,"LAFAYETTE AVE",41.757622019,-87.626505493,"crash","063","0.5"
"4845",30,"CHICAGO AVE",41.894892721,-87.745927024,"crash","107","2"
"4846",30,"EMERALD AVE",41.769738993,-87.643329848,"crash","136","1.8"
"4847",15,"NOBLE ST",41.905166836,-87.662815107,"crash","112","0.8"
"4848",25,"MOODY AVE",41.92980071,-87.779714294,"crash","040","0.7"
"4849",25,"SPAULDING AVE",41.914260858,-87.710345747,"crash","011","1.7"
"4850",30,"WOLCOTT AVE",41.848324655,-87.673434157,"crash","143","1.2"
"4851",30,"MICHIGAN AVE",41.780122741,-87.622347728,"crash","146","0.2"
"4852",30,"63RD ST",41.77968322,-87.657096605,"crash","121","1.5"
"4853",30,"53RD ST",41.799701615,-87.58555767,"crash","013","2.3"
"4854",30,"NORTH AVE",41.910361347,-87.67827445,"crash","113","1.1"
"4855",20,"65TH ST",41.776714618,-87.615479172,"crash","148","0.2"
"4856",30,"HERMITAGE AVE",41.815689622,-87.668948166,"crash","005","1.2"
"4857",15,"KEDZIE AVE",41.824356308,-87.704593654,"crash","007","2.2"
"4858",20,"SCHUBERT AVE",41.93022621,-87.689663218,"crash","026","1.7"
"4859",15,"KEDZIE AVE",41.824356308,-87.704593654,"crash","007","2.2"
"4860",35,"ARMITAGE AVE",41.917453305,-87.688536453,"crash","127","1.5"
"4861",30,"DAMEN AVE",41.786533454,-87.67424315,"crash","070","1.6"
"4862",25,"LAKE SHORE DR SB",41.884348764,-87.614549778,"crash","124","0.8"
"4863",35,"HARLEM AVE",41.982815203,-87.807089166,"crash","158","1.8"
"4864",30,"COLUMBUS DR",41.884585371,-87.620792153,"crash","124","0.6"
"4865",30,"71ST ST",41.764956675,-87.653377739,"crash","136","2.3"
"4866",30,"84TH ST",41.741235246,-87.656819288,"crash","170","0.5"
"4867",30,"RACINE AVE",41.755229561,-87.653711506,"crash","170","1.5"
"4868",20,"SPRINGFIELD AVE",41.696117777,-87.718288253,"crash","048","0.5"
"4869",5,"95TH ST",41.722315219,-87.578854323,"crash","145","1.7"
"4870",30,"CALIFORNIA AVE",41.808217051,-87.694350035,"crash","099","1.2"
"4871",30,"PULASKI RD",41.771267077,-87.722426401,"crash","015","1.6"
"4872",45,"LAKE SHORE DR NB",41.838134565,-87.608019713,"crash","117","4.2"
"4873",30,"OHARE ST",41.976201139,-87.905309125,"crash","175","9.2"
"4874",30,"STONY ISLAND AVE",41.760822027,-87.586337617,"crash","138","0.9"
"4875",30,"PULASKI RD",41.945315541,-87.727222221,"crash","087","0.6"
"4876",30,"103RD ST",41.707206116,-87.628815002,"crash","035","1.7"
"4877",30,"DAMEN AVE",41.917798868,-87.67747594,"crash","090","1.1"
"4878",30,"CICERO AVE",41.761848064,-87.741670647,"crash","072","2.5"
"4879",30,"MADISON ST",41.881887057,-87.647392834,"crash","077","1.8"
"4880",30,"OHIO ST",41.892423547,-87.625113316,"crash","131","0.5"
"4881",30,"HARLEM AVE",41.947788636,-87.807240622,"crash","176","2.2"
"4882",30,"STATE PKWY",41.903988441,-87.628824428,"crash","139","0.7"
"4883",30,"PULASKI RD",41.922778449,-87.726345827,"crash","177","0.9"
"4884",30,"PULASKI RD",41.796754572,-87.72340922,"crash","060","0.2"
"4885",30,"HALSTED ST",41.687955075,-87.642095501,"crash","022","2.4"
"4886",30,"LAWRENCE AVE",41.969268065,-87.649877509,"crash","096","0.9"
"4887",40,"RANDOLPH ST",41.884646365,-87.617248496,"crash","124","0.6"
"4888",40,"HALSTED ST",41.686809445,-87.642352094,"crash","022","2.4"
"4889",15,"87TH ST",41.736145128,-87.626917844,"crash","036","1.6"
"4890",30,"63RD ST",41.779093711,-87.702319706,"crash","018","1"
"4891",30,"KEDZIE AVE",41.77894575,-87.703283119,"crash","018","1"
"4892",35,"CICERO AVE",41.817398817,-87.743277285,"crash","030","2.7"
"4893",30,"LONG AVE",41.92526924,-87.761257896,"crash","042","0.2"
"4894",30,"HALSTED ST",41.918273861,-87.648365816,"crash","112","2.2"
"4895",30,"79TH ST",41.749288838,-87.740095379,"crash","072","2"
"4896",30,"BROADWAY",41.944828266,-87.645893488,"crash","095","1.7"
"4897",35,"DEVON AVE",41.998178776,-87.671084835,"crash","093","1"
"4898",30,"DIVISION ST",41.90241048,-87.750935889,"crash","043","2.1"
"4899",30,"PULASKI RD",41.856608987,-87.725044312,"crash","160","1"
"4900",30,"35TH ST",41.830662607,-87.661361039,"crash","144","1"
"4901",25,"DANTE AVE",41.734949806,-87.589451316,"crash","145","1.8"
"4902",30,"DIVISION ST",41.903387876,-87.658309052,"crash","112","1.3"
"4903",20,"EUCLID AVE",41.733654614,-87.576706752,"crash","145","0.5"
"4904",30,"CALIFORNIA AVE",41.954062239,-87.698390056,"crash","080","0.1"
"4905",30,"CAMBRIDGE AVE",41.933699014,-87.642914566,"crash","171","2.8"
"4906",15,"NORMAL AVE",41.71323011,-87.635862955,"crash","035","1.8"
"4907",30,"BROADWAY",41.990959238,-87.660442745,"crash","093","0.9"
"4908",30,"LYMAN ST",41.840912376,-87.65320755,"crash","117","0.7"
"4909",30,"LAKE ST",41.885829704,-87.639806436,"crash","131","1.6"
"4910",30,"KIMBALL AVE",41.946660738,-87.712569279,"crash","089","1.4"
"4911",35,"PULASKI RD",41.818354145,-87.723803008,"crash","030","1.6"
"4912",30,"PULASKI RD",41.813460649,-87.723648927,"crash","030","1.1"
"4913",30,"WESTERN AVE",41.782816203,-87.683885995,"crash","070","1.2"
"4914",30,"KEDZIE AVE",41.885343086,-87.706395249,"crash","123","0.9"
"4915",30,"KEDVALE AVE",41.862376713,-87.728875995,"crash","160","0.4"
"4916",30,"MORGAN ST",41.692591089,-87.647397475,"crash","022","1.8"
"4917",30,"CALIFORNIA AVE",41.941736964,-87.698041545,"crash","028","0.8"
"4918",30,"INDEPENDENCE BLVD",41.873398967,-87.720509199,"crash","008","0.4"
"4919",35,"75TH ST",41.758486075,-87.616871922,"crash","063","1.6"
"4920",25,"90TH ST",41.731639396,-87.563491889,"crash","145","1.2"
"4921",30,"WESTERN BLVD",41.797417623,-87.683711187,"crash","098","0.4"
"4922",30,"WESTERN AVE",41.910409024,-87.687370268,"crash","127","0.7"
"4923",30,"LOWER WACKER DR",41.880556614,-87.637168587,"crash","034","1.2"
"4924",0,"STATE ST",41.765393608,-87.625050475,"crash","063","1.1"
"4925",30,"STATE ST",41.885774641,-87.628087481,"crash","125","0.9"
"4926",15,"DIVERSEY AVE",41.931699278,-87.742310354,"crash","086","0.8"
"4927",30,"DEARBORN ST",41.894812896,-87.629577953,"crash","131","0.1"
"4928",30,"SOUTHPORT AVE",41.925304675,-87.66347856,"crash","091","0.5"
"4929",5,"LAKE ST",41.885838452,-87.625841646,"crash","125","0.7"
"4930",30,"EWING AVE",41.722805156,-87.536603009,"crash","141","0"
"4931",30,"WESTERN AVE",41.68430796,-87.680774722,"crash","022","1.9"
"4932",30,"GREENWOOD AVE",41.757876061,-87.598220703,"crash","138","2.1"
"4933",30,"DAMEN AVE",41.887632727,-87.676668984,"crash","076","1.1"
"4934",30,"PULASKI RD",41.908816903,-87.726333971,"crash","161","0.2"
"4935",40,"PULASKI RD",41.82450844,-87.724234667,"crash","030","2.3"
"4936",30,"95TH ST",41.721701297,-87.633557775,"crash","035","1.3"
"4937",30,"WESTERN AVE",41.793370554,-87.684175377,"crash","070","0.3"
"4938",0,"53RD ST",41.799677333,-87.586810641,"crash","013","2.1"
"4939",30,"ADDISON ST",41.946760036,-87.704368824,"crash","080","1.1"
"4940",30,"WACKER DR",41.886706919,-87.631352471,"crash","131","1"
"4941",30,"LAKE SHORE DR NB",41.985556767,-87.65336148,"crash","093","1.7"
"4942",30,"BELMONT AVE",41.93893395,-87.746998689,"crash","086","0.4"
"4943",30,"KIMBALL AVE",41.979450874,-87.713490707,"crash","025","1"
"4944",30,"CANNON DR",41.932252793,-87.638833157,"crash","095","3.3"
"4945",35,"FULLERTON AVE",41.924567031,-87.729284667,"crash","177","0.9"
"4946",30,"VINCENNES AVE",41.736006565,-87.645341819,"crash","170","1.9"
"4947",30,"CERMAK RD",41.852100653,-87.689051111,"crash","135","0.3"
"4948",30,"COLUMBUS DR",41.886339416,-87.62083615,"crash","124","0.4"
"4949",30,"RANDOLPH ST",41.884600962,-87.627828521,"crash","125","1"
"4950",30,"UNION AVE",41.867280428,-87.645037948,"crash","034","2"
"4951",30,"VERNON AVE",41.780168043,-87.61455593,"crash","148","0.1"
"4952",30,"WESTERN AVE",41.885353628,-87.686399294,"crash","129","1.9"
"4953",30,"15TH ST",41.861313788,-87.668778023,"crash","143","1.1"
"4954",30,"LEXINGTON ST",41.872382409,-87.664050206,"crash","077","1.1"
"4955",30,"MADISON ST",41.880864537,-87.723424322,"crash","009","0.6"
"4956",30,"OAK PARK AVE",41.914390503,-87.795102627,"crash","040","1.7"
"4957",30,"WILSON AVE",41.965602118,-87.650130485,"crash","096","0.6"
"4958",15,"SACRAMENTO BLVD",41.895432301,-87.702052377,"crash","011","0.5"
"4959",30,"83RD ST",41.743745272,-87.625610677,"crash","137","1.6"
"4960",30,"PULASKI RD",41.962931698,-87.727734716,"crash","004","1.2"
"4961",30,"CICERO AVE",41.968007184,-87.747563314,"crash","147","0.1"
"4962",15,"87TH ST",41.736380046,-87.627509219,"crash","036","1.7"
"4963",30,"MILWAUKEE AVE",41.990207073,-87.780888824,"crash","156","0.8"
"4964",30,"NORTH AVE",41.909655591,-87.75228257,"crash","043","1.4"
"4965",30,"STATE ST",41.692537042,-87.623249265,"crash","035","3.2"
"4966",30,"56TH ST",41.793529832,-87.583839789,"crash","013","2.5"
"4967",30,"IRVING PARK RD",41.95317657,-87.776056699,"crash","083","0.7"
"4968",30,"ASHLAND AVE",41.947362384,-87.669013997,"crash","172","0.9"
"4969",30,"PULASKI RD",41.88198557,-87.725854585,"crash","009","0.8"
"4970",35,"PETERSON AVE",41.990010724,-87.748013773,"crash","115","0.2"
"4971",25,"SHERIDAN RD",41.998217921,-87.660695256,"crash","093","1.3"
"4972",30,"KEDZIE AVE",41.933781382,-87.707620176,"crash","088","1.7"
"4973",30,"HOWARD ST",42.01928648,-87.67461055,"crash","051","2.6"
"4974",45,"LAKE SHORE DR NB",41.892162366,-87.613785196,"crash","126","0.6"
"4975",30,"CICERO AVE",41.754660124,-87.741384759,"crash","072","2.1"
"4976",30,"VINCENNES AVE",41.706723578,-87.656194541,"crash","023","1.9"
"4977",20,"MOZART ST",42.002120235,-87.701127025,"crash","051","1.2"
"4978",35,"SACRAMENTO BLVD",41.895724362,-87.702060856,"crash","011","0.4"
"4979",25,"WOLCOTT AVE",41.945105899,-87.676228419,"crash","172","1"
"4980",30,"HOLLYWOOD AVE",41.985576045,-87.660176491,"crash","093","0.9"
"4981",35,"GRAND AVE",41.902082794,-87.716459285,"crash","011","1.3"
"4982",30,"PULASKI RD",41.847747409,-87.724499384,"crash","160","2"
"4983",30,"VERNON AVE",41.707239231,-87.612693334,"crash","035","1.8"
"4984",30,"31ST ST",41.837253986,-87.709777801,"crash","021","2.8"
"4985",30,"LINCOLN AVE",41.920119622,-87.641530647,"crash","139","2.9"
"4986",30,"AUGUSTA BLVD",41.898621902,-87.763788039,"crash","043","2.1"
"4987",40,"LAKE SHORE DR NB",41.940546052,-87.638479895,"crash","095","2.7"
"4988",30,"MORGAN ST",41.87789881,-87.652055653,"crash","077","1.4"
"4989",30,"ROOSEVELT RD",41.86734743,-87.641062367,"crash","034","1.6"
"4990",30,"CICERO AVE",41.821944833,-87.743676596,"crash","030","3"
"4991",30,"FULLERTON AVE",41.924728984,-87.715753357,"crash","177","1.2"
"4992",15,"JEFFERY AVE",41.722375907,-87.575499903,"crash","145","1.6"
"4993",30,"SHERIDAN RD",41.975008464,-87.655119647,"crash","097","1.3"
"4994",30,"LAVERGNE AVE",41.960941736,-87.7522752,"crash","147","0.8"
"4995",5,"MICHIGAN AVE",41.89603605,-87.624131033,"crash","139","0.5"
"4996",30,"WESTERN AVE",41.861126072,-87.686029865,"crash","135","0.8"
"4997",30,"CHICAGO AVE",41.895543708,-87.69676464,"crash","011","0.9"
"4998",30,"24TH ST",41.848507727,-87.68565185,"crash","110","0.3"
"4999",25,"CLARK ST",42.005419388,-87.672976316,"crash","093","1.8"
"5000",25,"LARAMIE AVE",41.953189138,-87.757291902,"crash","050","0.7"
"5001",30,"LOREL AVE",41.91890716,-87.759820102,"crash","043","0.2"
"5002",30,"NORTH AVE",41.911065053,-87.645868097,"crash","112","2.4"
"5003",20,"DR MARTIN LUTHER KING JR DR",41.810540276,-87.616475656,"crash","013","1.8"
"5004",30,"DAMEN AVE",41.929720703,-87.678449582,"crash","090","0.9"
"5005",20,"CHICAGO BEACH DR",41.807254393,-87.586674355,"crash","013","2.4"
"5006",30,"LAFLIN ST",41.887378151,-87.664491571,"crash","075","0.4"
"5007",25,"ADDISON ST",41.946823248,-87.67319212,"crash","172","1"
"5008",30,"WELLS ST",41.876331259,-87.633827717,"crash","034","0.7"
"5009",25,"73RD ST",41.760488856,-87.7120542,"crash","015","0.5"
"5010",30,"CALIFORNIA AVE",41.866658664,-87.696057338,"crash","020","0.3"
"5011",30,"UNION AVE",41.866813305,-87.645233928,"crash","034","2"
"5012",30,"CICERO AVE",41.915710146,-87.745907755,"crash","044","0.9"
"5013",30,"DIVISION ST",41.903781671,-87.631990572,"crash","139","0.8"
"5014",30,"ASHLAND AVE",41.944794918,-87.668655803,"crash","172","0.6"
"5015",30,"ASHLAND AVE",41.945255189,-87.668963819,"crash","172","0.7"
"5016",30,"CICERO AVE",41.792910883,-87.742077343,"crash","061","1.9"
"5017",15,"WESTERN AVE",41.851162319,-87.685763147,"crash","110","0.1"
"5018",30,"ONTARIO ST",41.893479428,-87.622169706,"crash","125","0.4"
"5019",30,"SUPERIOR ST",41.895662772,-87.637220715,"crash","133","0.9"
"5020",35,"95TH ST",41.721211871,-87.65429826,"crash","168","2.4"
"5021",30,"DEARBORN ST",41.885796312,-87.629646154,"crash","131","1.1"
"5022",30,"HURON ST",41.894806174,-87.625736107,"crash","131","0.3"
"5023",30,"ALBANY AVE",41.919499118,-87.705422341,"crash","011","2.2"
"5024",10,"WABANSIA AVE",41.911904628,-87.718596626,"crash","157","0.9"
"5025",30,"CHICAGO AVE",41.896615843,-87.62473177,"crash","139","0.4"
"5026",30,"LINCOLN AVE",41.937901599,-87.666401862,"crash","171","0.2"
"5027",30,"MADISON ST",41.882044386,-87.635239588,"crash","034","1.2"
"5028",30,"95TH ST",41.721432004,-87.654222607,"crash","168","2.4"
"5029",30,"HALSTED ST",41.764544909,-87.644541813,"crash","136","1.4"
"5030",30,"EWING AVE",41.722805156,-87.536603009,"crash","141","0"
"5031",35,"WESTERN AVE",41.880489659,-87.686564363,"crash","122","1.8"
"5032",30,"ONTARIO ST",41.893099523,-87.632560998,"crash","131","0.5"
"5033",30,"MADISON ST",41.881824881,-87.635234935,"crash","034","1.2"
"5034",30,"CICERO AVE",41.924196169,-87.746153337,"crash","044","0.2"
"5035",15,"HOLLAND RD",41.743427333,-87.632181132,"crash","137","1.4"
"5036",30,"HARLEM AVE",41.981010393,-87.806817807,"crash","158","1.7"
"5037",35,"WESTERN AVE",41.881114797,-87.686577066,"crash","122","1.8"
"5038",30,"CALIFORNIA AVE",41.868238651,-87.696100158,"crash","020","0.3"
"5039",25,"SACRAMENTO AVE",42.011018496,-87.704619932,"crash","051","2"
"5040",15,"SPRINGFIELD AVE",41.860814416,-87.722435762,"crash","160","0.7"
"5041",30,"MONTROSE AVE",41.961651718,-87.655829895,"crash","096","0.1"
"5042",10,"83RD ST",41.743401412,-87.633768585,"crash","137","1.4"
"5043",30,"PULASKI RD",41.764140254,-87.722504198,"crash","015","1.4"
"5044",30,"HIGGINS AVE",41.972296134,-87.774503417,"crash","102","1.2"
"5045",30,"BISHOP ST",41.869768644,-87.663021722,"crash","077","1.4"
"5046",30,"CARPENTER ST",41.896343299,-87.65375427,"crash","077","1.8"
"5047",30,"99TH ST",41.714280273,-87.645932281,"crash","035","2.8"
"5048",30,"AUSTIN BLVD",41.867383425,-87.774052087,"crash","058","1.1"
"5049",35,"COTTAGE GROVE AVE",41.786569683,-87.605900615,"crash","029","1"
"5050",30,"OGDEN AVE",41.863634594,-87.688846027,"crash","021","1.1"
"5051",30,"ROOSEVELT RD",41.865690107,-87.765389115,"crash","057","0.8"
"5052",30,"WESTERN AVE",41.702133402,-87.681339407,"crash","165","0.4"
"5053",30,"PERRY AVE",41.790906712,-87.62786143,"crash","146","1.5"
"5054",30,"DR MARTIN LUTHER KING JR DR",41.778334602,-87.615432593,"crash","148","0.1"
"5055",30,"CLARK ST",41.891150496,-87.631260284,"crash","131","0.5"
"5056",30,"PETERSON AVE",41.990541093,-87.701432038,"crash","024","0.7"
"5057",30,"LOWER WACKER DR",41.888082067,-87.620501171,"crash","124","0.2"
"5058",30,"FULLERTON AVE",41.925010656,-87.687617787,"crash","090","1.8"
"5059",15,"STONY ISLAND AVE",41.763022365,-87.586390162,"crash","138","0.9"
"5060",30,"SACRAMENTO BLVD",41.897768509,-87.702273649,"crash","011","0.3"
"5061",30,"WINONA ST",41.975459514,-87.664910653,"crash","093","1.5"
"5062",30,"HALSTED ST",41.940032781,-87.649415211,"crash","095","1.9"
"5063",30,"CHICAGO AVE",41.896120925,-87.671021969,"crash","076","1.3"
"5064",30,"THORNDALE AVE",41.990077985,-87.665993448,"crash","093","0.3"
"5065",30,"STATE ST",41.894035812,-87.62798619,"crash","131","0.2"
"5066",30,"ARCHER AVE",41.830242015,-87.677685811,"crash","005","0.7"
"5067",30,"SHERIDAN RD",41.935293499,-87.639535462,"crash","095","3"
"5068",30,"ONTARIO ST",41.89325077,-87.637555686,"crash","131","1"
"5069",30,"SACRAMENTO BLVD",41.884437756,-87.701447623,"crash","122","0.8"
"5070",0,"50TH ST",41.803923392,-87.623070824,"crash","029","1.6"
"5071",30,"WESTERN AVE",41.81741987,-87.684819476,"crash","007","0.6"
"5072",15,"CUYLER AVE",41.955041063,-87.689147528,"crash","079","0.7"
"5073",30,"LAKE PARK AVE",41.79963063,-87.58745434,"crash","013","2.1"
"5074",35,"CICERO AVE",41.807712683,-87.743300246,"crash","030","2.2"
"5075",30,"GRAND AVE",41.89171316,-87.6326589,"crash","131","0.6"
"5076",30,"NORTHWEST HWY",42.00216211,-87.814952725,"crash","158","3.4"
"5077",30,"SACRAMENTO AVE",41.735323971,-87.697255777,"crash","066","1.9"
"5078",30,"STONY ISLAND AVE",41.735916109,-87.585772779,"crash","145","1.4"
"5079",30,"SACRAMENTO AVE",41.997847991,-87.704689071,"crash","024","0.9"
"5080",15,"HARRISON ST",41.873602532,-87.703583976,"crash","122","0.4"
"5081",30,"LAKE ST",41.885544406,-87.661375276,"crash","077","0.4"
"5082",30,"DIVISION ST",41.902608777,-87.720730252,"crash","109","1"
"5083",25,"LELAND AVE",41.967083502,-87.659971637,"crash","097","0.6"
"5084",30,"THROOP ST",41.909143193,-87.660495929,"crash","112","0.8"
"5085",30,"DESPLAINES ST",41.885721524,-87.644391312,"crash","131","2"
"5086",30,"MICHIGAN AVE",41.877066783,-87.62443921,"crash","033","0.4"
"5087",30,"CLARK ST",41.918368169,-87.635889948,"crash","139","2.5"
"5088",25,"KENWOOD AVE",41.797172409,-87.593291552,"crash","013","1.4"
"5089",30,"CHICAGO AVE",41.895673385,-87.684515538,"crash","129","0.8"
"5090",30,"EASTMAN ST",41.907350308,-87.649170643,"crash","112","2.1"
"5091",5,"CHESTNUT ST",41.897850698,-87.632225536,"crash","133","0.3"
"5092",30,"STATE ST",41.836371827,-87.62638079,"crash","117","2.2"
"5093",30,"PETERSON AVE",41.990593214,-87.692161963,"crash","051","1.1"
"5094",30,"EDDY ST",41.945181179,-87.758233468,"crash","050","1.1"
"5095",30,"LAKE SHORE DR",41.733749478,-87.540346026,"crash","141","1.2"
"5096",30,"PULASKI RD",41.93351658,-87.727173161,"crash","177","0.3"
"5097",35,"TROY ST",41.791626078,-87.70242804,"crash","164","0.1"
"5098",35,"MONTROSE AVE",41.961198278,-87.689215422,"crash","094","0.1"
"5099",30,"27TH ST",41.842687031,-87.695058298,"crash","110","1.5"
"5100",30,"ARCHER AVE",41.843209769,-87.654983071,"crash","117","0.9"
"5101",25,"KILPATRICK AVE",41.968493815,-87.745410188,"crash","149","0.3"
"5102",30,"NORTH BLVD",41.911092847,-87.630137884,"crash","139","1.5"
"5103",20,"MAGNOLIA AVE",41.964631286,-87.661153111,"crash","097","0.6"
"5104",25,"LA SALLE DR",41.911670905,-87.633302127,"crash","139","1.7"
"5105",30,"ASHLAND AVE",41.977888695,-87.669807816,"crash","093","1.2"
"5106",30,"OGDEN AVE",41.855988152,-87.710332621,"crash","021","1.3"
"5107",30,"ELSTON AVE",41.917396956,-87.666946718,"crash","113","0.6"
"5108",30,"LAWRENCE AVE",41.968568814,-87.708102229,"crash","025","0.8"
"5109",30,"ASHLAND AVE",41.967146157,-87.669251951,"crash","097","1.5"
"5110",25,"LAKE SHORE DR NB",41.891147774,-87.61404167,"crash","126","0.5"
"5111",30,"HERMITAGE AVE",41.746873334,-87.666846648,"crash","169","0.6"
"5112",30,"LINDER AVE",41.911324569,-87.763212263,"crash","043","0.7"
"5113",30,"130TH ST",41.659213513,-87.617189093,"crash","045","1.8"
"5114",0,"87TH ST",41.737337119,-87.563560485,"crash","145","1"
"5115",25,"YATES AVE",41.704485301,-87.56460812,"crash","140","3.6"
"5116",30,"HURON ST",41.89510247,-87.62226179,"crash","126","0.5"
"5117",25,"MICHIGAN AVE",41.884540111,-87.624308522,"crash","125","0.7"
"5118",35,"PULASKI RD",41.815101021,-87.724005233,"crash","030","1.3"
"5119",25,"COLFAX AVE",41.756864177,-87.561335115,"crash","101","1.7"
"5120",30,"VAN BUREN ST",41.876671628,-87.654626239,"crash","077","1.2"
"5121",35,"60TH ST",41.784298539,-87.704565715,"crash","164","0.9"
"5122",15,"PRINCETON AVE",41.746189484,-87.631611065,"crash","137","1.1"
"5123",30,"LAWRENCE AVE",41.969268065,-87.649877509,"crash","096","0.9"
"5124",25,"ST LOUIS AVE",41.801698988,-87.711281184,"crash","167","1.1"
"5125",30,"MICHIGAN AVE",41.88651988,-87.624383921,"crash","125","0.5"
